item,itemLabel,startDate,endDate,sourceDate,psid
Q1024670,Caabi El-Yachroutu Mohamed,2002-05-26,2006-05-26,,Q1024670-50471F4C-BF8A-4FEA-9BA0-DEDA23857C68
Q113953782,Rachidi ben Massonde,2002-05-26,2006-05-26,2022-09-13,Q113953782-DFA152E4-52C2-4ECC-BE6B-3DDB16ED66B5
Q113953781,Idi Nadhoim,2006-05-26,2011-05-26,2022-09-13,Q113953781-337A1564-9ECF-4A06-B369-4DBDA0750D49
Q57458,Ikililou Dhoinine,2006-05-26,2011-05-26,2022-09-13,Q57458-17FC86AC-5EE2-4E9A-864E-A40D8C5D3277
Q113953780,Fouad Mohadji,2011-05-26,2016-05-26,2022-09-13,Q113953780-D21F2DC7-AE21-4FE1-86EF-21A5E0234235
Q12811186,Nourdine Bourhane,2011-05-26,2016-05-26,,Q12811186-6452AEAD-3226-484B-B0AE-CE3D03777DFB
Q24930192,Mohamed Ali Soilihi,2011-05-26,2016-05-26,2022-09-13,Q24930192-83EFE59A-CD89-4A76-988C-FF1B93CB8A54
Q28194816,Abdallah Said Sarouma,2016-05-26,2019-05-26,2022-09-13,Q28194816-46FEACD2-D607-4BFD-8947-F9B6E81FEAB5
Q28222039,Djaffar Ahmed Said,2016-05-26,2019-05-26,2022-09-13,Q28222039-CBD46145-EBAB-4000-8306-A7719A4921DF
Q28370112,Moustadroine Abdou,2016-05-26,2019-05-26,,Q28370112-D1E77781-5225-4813-BB14-C310EB1714AB
