item,itemLabel,startDate,endDate,sourceDate,psid
Q515602,Azali Assoumani,1999-04-30,2001-01-21,,Q515602-087afd32-4407-51a3-acd0-9b39f29dc172
Q515602,Azali Assoumani,2001-05-26,2006-05-26,,Q515602-b617b087-4223-0875-6fba-82c716e01059
Q3111209,Hamada Madi,2002-01-21,2002-05-26,,Q3111209-D4FB9834-A6E3-4365-A38E-44A5D48E7554
Q311129,Ahmed Abdallah Mohamed Sambi,2006-05-26,2011-05-26,,Q311129-5E186378-D6F6-42F6-BD3B-A9041F1E2142
Q57458,Ikililou Dhoinine,2011-05-26,2016-05-26,,Q57458-24BAEA79-E078-4BEC-A172-484516792B74
Q515602,Azali Assoumani,2016-05-26,2019-02-03,,Q515602-a10a1e7d-4adc-5bc9-4409-927ab588ffd1
Q28370112,Moustadroine Abdou,2019-02-13,2019-04-03,,Q28370112-1795447e-4ca6-6fd6-c002-2b71fabad572
Q515602,Azali Assoumani,2019-05-26,,,Q515602-6980efa8-4cb3-31e3-a272-af94287f1628
