item,itemLabel,startDate,endDate
Q515602,Azali Assoumani,1999-04-30,2001-12-23
Q515602,Azali Assoumani,2001-12-23,2002-01-21
Q3111209,Hamada Madi,2002-01-21,2002-05-26
Q515602,Azali Assoumani,2002-05-26,2006-05-26
Q311129,Ahmed Abdallah Mohamed Sambi,2006-05-26,2011-05-26
Q57458,Ikililou Dhoinine,2011-05-26,2016-05-26
Q515602,Azali Assoumani,2016-05-26,2019-02-03
Q28370112,Moustadroine Abdou,2019-02-03,2019-05-26
Q515602,Azali Assoumani,2019-05-26,
