position,person,personID,start,end
Member of the Assembly of the Union,Mohamed Ali Soilihi,Q24930192,2010-01-13,2011-05-26
Member of the Assembly of the Union,Hadjira Oumouri,Q104835826,2015,2020
Member of the Assembly of the Union,Chamina Ben Mohamed,Q106088062,2020,
Member of the Assembly of the Union,Hayda Nourdine Sidi,Q106088088,2020,
Member of the Assembly of the Union,Ladaenti Houmadi,Q106088222,2020,
